candidate,twitter_handle,twitter_handle2,state,district,office_type,race_type,race_primary_election_date,primary_status,primary_runoff_status,general_status,partisan_lean,primary_pctg,won_primary,race,veteran,lgbtq,elected_official,self_funder,stem,obama_alum,dem_party_support,emily_endorsed,gun_sense_candidate,biden_endorsed,warren_endorsed,sanders_endorsed,our_revolution_endorsed,justice_dems_endorsed,pccc_endorsed,indivisible_endorsed,wfp_endorsed,votevets_endorsed,no_labels_support,has_twitter,num_endorsements,gun_control_tweet_count,health_care_tweet_count,abortion_tweet_count,immigration_tweet_count,kavanaugh_tweet_count,education_tweet_count,jobs_tweet_count,tax_tweet_count,fake_news_tweet_count,environment_tweet_count,sexual_assault_tweet_count,gender_tweet_count,women_tweet_count,lgbt_tweet_count,freedom_tweet_count,trump_tweet_count,num_tweets,count_negative,count_neutral,count_positive,sentiment
Max Della Pia,DellaPiaForNY23,,NY,U.S. House New York District 23,Representative,Regular,6/26/18,Lost,None,None,-13.93,32.400002,No,,Yes,No,No,No,No,No,,,No,,,,No,No,,,No,,,True,0,9,19,0,2,0,1,4,4,0,3,0,0,0,1,0,27,204,0.27941176470588236,0.13725490196078433,0.5833333333333334,2.607843137254902
Tracy Mitrano,MitranoForNY23,,NY,U.S. House New York District 23,Representative,Regular,6/26/18,Advanced,None,On the Ballot,-13.93,32.299999,Yes,,No,No,No,No,No,No,,,Yes,,,,No,No,,,Yes,,,True,2,3,94,1,17,0,25,35,24,0,7,0,0,2,0,1,13,755,0.1986754966887417,0.13245033112582782,0.6688741721854304,2.9403973509933774
Dana Balter,dana_balter,,NY,U.S. House New York District 24,Representative,Regular,6/26/18,Advanced,None,On the Ballot,4.1399998999999985,62.380001,Yes,,No,No,No,No,No,No,No,No,Yes,,,,Yes,No,Yes,Yes,Yes,No,,True,5,26,66,7,9,8,18,26,15,0,11,1,1,1,5,4,65,750,0.272,0.14666666666666667,0.5813333333333334,2.6186666666666665
Juanita Perez Williams,VoteForJuanita,,NY,U.S. House New York District 24,Representative,Regular,6/26/18,Lost,None,None,4.1399998999999985,37.23,No,Nonwhite,Yes,No,No,No,No,No,Yes,Yes,Yes,,,,No,No,No,No,No,Yes,,True,4,3,6,1,5,0,0,2,0,0,0,0,0,0,1,1,7,63,0.2857142857142857,0.1111111111111111,0.6031746031746031,2.634920634920635
Adam McFadden,run_amc,,NY,U.S. House New York District 25,Representative,Regular,6/26/18,Lost,None,None,14.62,17.450001,No,Nonwhite,No,No,Yes,No,No,No,,,No,,,,No,,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.375,0.625,3.25
Joseph Morelle,RepJoeMorelle,votemorelle,NY,U.S. House New York District 25,Representative,Regular,6/26/18,Advanced,None,On the Ballot,14.62,45.290001,Yes,,No,No,Yes,No,No,No,,,Yes,,,,No,,,,Yes,,,True,2,25,40,5,2,2,7,23,0,0,7,0,0,0,4,8,50,303,0.1617161716171617,0.11551155115511551,0.7227722772277227,3.122112211221122
Rachel Barnhart,rachbarnhart,,NY,U.S. House New York District 25,Representative,Regular,6/26/18,Lost,None,None,14.62,19.77,No,,No,No,No,No,No,No,,,Yes,,,,No,,,,No,,,True,1,31,23,21,22,15,28,123,25,10,13,26,26,26,6,4,177,7004,0.4648772130211308,0.24171901770416904,0.2934037692747002,1.6570531125071388
Robin Wilt,WiltForAssembly,rrwilt,NY,U.S. House New York District 25,Representative,Regular,6/26/18,Lost,None,None,14.62,17.35,No,Nonwhite,No,No,Yes,No,No,No,,,Yes,,,,Yes,,,,No,,,True,2,3,28,0,8,0,9,7,1,0,4,2,2,4,4,1,4,280,0.22142857142857142,0.16428571428571428,0.6142857142857143,2.7857142857142856
Dennis J. Kucinich,Dennis_Kucinich,,OH,Governor of Ohio,Governor,Regular,5/8/18,Lost,None,None,-7.889999900000001,22.98,No,White,No,No,Yes,No,No,No,,,No,,No,,Yes,,,,,,,True,1,92,87,4,4,0,43,95,3,1,14,0,0,3,6,17,11,816,0.20220588235294118,0.18259803921568626,0.6151960784313726,2.825980392156863
Joseph Schiavoni,JoeSchiavoni,,OH,Governor of Ohio,Governor,Regular,5/8/18,Lost,None,None,-7.889999900000001,9.1700001,No,,No,No,Yes,No,No,No,,,Yes,,No,,No,,,,,,,True,1,83,25,12,1,0,69,63,9,0,2,0,0,2,6,2,8,1383,0.15979754157628345,0.13593637020968907,0.7042660882140275,3.0889370932754883
Larry Ealy,LarryEEaly2,,OH,Governor of Ohio,Governor,Regular,5/8/18,Lost,None,None,-7.889999900000001,1.02,No,Nonwhite,No,No,No,No,No,No,,,No,,No,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.25,0.75,3.5
Paul Ray,,,OH,Governor of Ohio,Governor,Regular,5/8/18,Lost,None,None,-7.889999900000001,1.38,No,,No,No,No,No,No,No,,,No,,No,,No,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1
Richard Cordray,RichCordray,,OH,Governor of Ohio,Governor,Regular,5/8/18,Advanced,None,On the Ballot,-7.889999900000001,62.16,Yes,White,No,No,Yes,No,No,Yes,,,Yes,,Yes,,No,,,,,,,True,2,22,167,15,9,2,74,157,29,0,27,13,13,14,12,7,77,1913,0.30423418714061684,0.19027705175117615,0.505488761108207,2.4025091479351803
William O'Neill,billoneilloh,,OH,Governor of Ohio,Governor,Regular,5/8/18,Lost,None,None,-7.889999900000001,3.29,No,White,Yes,No,Yes,No,No,No,,,No,,No,,No,,,,,,,True,0,7,0,4,1,0,2,2,4,0,2,0,0,0,0,0,2,256,0.23046875,0.234375,0.53515625,2.609375
Michael Milisits,MikeMilisits,,OH,U.S. House Ohio District 10,Representative,Regular,5/8/18,Lost,None,None,-8.4799995,7.400000099999999,No,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,5,5,0,0,1,0,6,8,0,2,0,0,0,0,0,12,102,0.3235294117647059,0.3235294117647059,0.35294117647058826,2.0588235294117645
Robert Klepinger,,,OH,U.S. House Ohio District 10,Representative,Regular,5/8/18,Lost,None,None,-8.4799995,25.6,No,,No,No,No,No,Yes,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,-1,-1,-1,-1
Theresa Gasper,theresa_gasper,GasperforOH10,OH,U.S. House Ohio District 10,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-8.4799995,67.019997,Yes,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,8,13,0,3,2,1,12,3,0,0,1,1,1,0,3,9,260,0.1423076923076923,0.14615384615384616,0.7115384615384616,3.1384615384615384
Danny O'Connor,dannyoconnor1,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Advanced,None,On the Ballot,-13.63,40.939999,Yes,,No,No,Yes,No,No,No,,,Yes,,,,,No,,Yes,,,,True,2,4,30,1,3,0,0,11,7,0,0,0,0,0,0,1,15,939,0.09052183173588925,0.11288604898828541,0.7965921192758253,3.412140575079872
Danny O'Connor,dannyoconnor1,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-13.63,40.52,Yes,,No,No,Yes,No,No,No,,,Yes,,,,,No,,Yes,,,,True,2,4,30,1,3,0,0,11,7,0,0,0,0,0,0,1,15,939,0.09052183173588925,0.11288604898828541,0.7965921192758253,3.412140575079872
Doug Wilson,DougWilsonOH12,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,-13.63,3.74,No,,No,No,Yes,No,No,No,,,No,,,,,No,,No,,,,True,0,8,17,0,2,1,4,14,10,0,3,0,0,0,0,0,13,322,0.2795031055900621,0.32608695652173914,0.3944099378881988,2.229813664596273
Doug Wilson,DougWilsonOH12,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,-13.63,3.9400001,No,,No,No,Yes,No,No,No,,,No,,,,,No,,No,,,,True,0,8,17,0,2,1,4,14,10,0,3,0,0,0,0,0,13,322,0.2795031055900621,0.32608695652173914,0.3944099378881988,2.229813664596273
Ed Albertson,,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,-13.63,7.860000099999999,No,,Yes,No,No,No,No,No,,,No,,,,,No,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,-1,-1,-1,-1
Ed Albertson,,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,-13.63,8.0799999,No,,Yes,No,No,No,No,No,,,No,,,,,No,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,-1,-1,-1,-1
Jackie Patton,PattonJackieB,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,-13.63,14.02,No,,No,No,No,No,No,No,,,Yes,,,,,No,,No,,,,True,1,14,16,1,1,1,3,4,1,0,2,1,1,1,0,1,3,228,0.10526315789473684,0.15789473684210525,0.7368421052631579,3.263157894736842
Jackie Patton,PattonJackieB,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,-13.63,13.58,No,,No,No,No,No,No,No,,,Yes,,,,,No,,No,,,,True,1,14,16,1,1,1,3,4,1,0,2,1,1,1,0,1,3,228,0.10526315789473684,0.15789473684210525,0.7368421052631579,3.263157894736842
John Peters,JPJohnPeters_4,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,-13.63,1.49,No,,No,No,No,No,No,No,,,No,,,,,No,,No,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.2318840579710145,0.2028985507246377,0.5652173913043478,2.6666666666666665
John Russell,heyjohnrussell,JCruss,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,-13.63,16.700001,No,,No,No,No,No,No,No,,,Yes,,,,,Yes,,No,,,,True,2,37,29,3,6,4,5,44,6,0,11,0,0,0,0,3,22,788,0.18527918781725888,0.23477157360406092,0.5799492385786802,2.7893401015228427
Zach Scott,ZachScottOhio,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,-13.63,16.1,No,,No,No,Yes,No,No,No,,,No,,,,,No,,No,,,,True,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0.14285714285714285,0.0,0.8571428571428571,3.4285714285714284
Zach Scott,ZachScottOhio,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,-13.63,16.76,No,,No,No,Yes,No,No,No,,,No,,,,,No,,No,,,,True,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0.14285714285714285,0.0,0.8571428571428571,3.4285714285714284
Rick Neal,Rick_Neal,,OH,U.S. House Ohio District 15,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-15.48,63.540001,Yes,,No,Yes,No,No,No,No,,,Yes,,,,,,,,,,,True,1,16,71,1,4,2,9,21,17,0,0,1,1,1,15,2,12,673,0.2139673105497771,0.16196136701337296,0.6240713224368499,2.820208023774146
Rob Jarvis,robjarvis4ohio,,OH,U.S. House Ohio District 15,Representative,Regular,5/8/18,Lost,None,None,-15.48,36.459999,No,,No,No,No,No,No,No,,,No,,,,,,,,,,,True,0,17,27,1,20,0,14,27,13,2,6,0,0,1,1,3,101,634,0.3138801261829653,0.305993690851735,0.3801261829652997,2.132492113564669
Aaron Godfrey,godfreap,GodfreyForOH16,OH,U.S. House Ohio District 16,Representative,Regular,5/8/18,Lost,None,None,-17.030001000000002,7.9099998,No,,No,No,No,No,Yes,No,,,Yes,,,,Yes,,,,,,,True,2,52,77,6,11,7,42,33,33,3,29,0,0,0,6,2,175,1983,0.2844175491679274,0.2249117498739284,0.49067070095814425,2.4125063035804337
Grant Goodrich,GGGoodrich,,OH,U.S. House Ohio District 16,Representative,Regular,5/8/18,Lost,None,None,-17.030001000000002,28.059999,No,,Yes,No,No,No,No,No,,,Yes,,,,No,,,,,,,True,1,6,1,0,1,0,1,7,0,0,9,0,0,0,0,0,7,127,0.13385826771653545,0.18110236220472442,0.6850393700787402,3.1023622047244093
John Wilson,,,OH,U.S. House Ohio District 16,Representative,Regular,5/8/18,Lost,None,None,-17.030001000000002,4.48,No,,No,No,No,No,No,No,,,No,,,,No,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,-1,-1,-1,-1
Mark Dent,MDent4Congress,,OH,U.S. House Ohio District 16,Representative,Regular,5/8/18,Lost,None,None,-17.030001000000002,9.380000099999998,No,,Yes,No,No,No,No,No,,,No,,,,No,,,,,,,True,0,17,19,1,4,0,0,3,4,0,0,1,1,1,1,0,5,196,0.3010204081632653,0.20918367346938777,0.4897959183673469,2.377551020408163
Susan Moran Palmer,SusanPalmerOH,,OH,U.S. House Ohio District 16,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-17.030001000000002,34.630001,Yes,,No,No,No,No,No,No,,,Yes,,,,No,,,,,,,True,1,11,38,0,6,3,4,20,3,0,2,1,1,1,1,0,26,323,0.22291021671826625,0.14860681114551083,0.628482972136223,2.8111455108359134
TJ Mulloy,TJMulloyOH,,OH,U.S. House Ohio District 16,Representative,Regular,5/8/18,Lost,None,None,-17.030001000000002,15.54,No,White,No,No,No,No,No,No,,,No,,,,No,,,,,,,True,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,9,60,0.23333333333333334,0.3,0.4666666666666667,2.466666666666667
Janet Everhard,VoteEverhard,,OH,U.S. House Ohio District 2,Representative,Regular,5/8/18,Lost,None,None,-17.360001,34.400002,No,,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0,0.16666666666666666,0.8333333333333334,3.6666666666666665
Jill Schiller,Vote4Schiller,jillschill,OH,U.S. House Ohio District 2,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-17.360001,54.200001,Yes,,No,No,No,No,No,Yes,,,Yes,,,,,,,,,,,True,1,9,39,0,10,1,10,29,9,0,0,2,2,2,0,3,8,458,0.2292576419213974,0.19213973799126638,0.5786026200873362,2.6986899563318776
William Smith,,,OH,U.S. House Ohio District 2,Representative,Regular,5/8/18,Lost,None,None,-17.360001,11.4,No,,No,No,No,No,No,No,,,No,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,-1,-1,-1,-1
Cody James Slatzer-Rose,,,OH,U.S. House Ohio District 4,Representative,Regular,5/8/18,Lost,None,None,-31.23,16.15,No,,No,No,No,No,Yes,No,,,No,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,-1,-1,-1,-1
Janet Garrett,Janet4OH,,OH,U.S. House Ohio District 4,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-31.23,83.849998,Yes,,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,11,31,0,11,6,6,13,12,0,3,10,10,11,0,15,45,837,0.23297491039426524,0.2222222222222222,0.5448028673835126,2.6236559139784945
James Neu Jr.,Neu4Congress,,OH,U.S. House Ohio District 5,Representative,Regular,5/8/18,Lost,None,None,-23.809999,26.700001,No,,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,5,0,0,1,0,1,15,1,1,2,1,1,1,1,3,5,261,0.17624521072796934,0.25287356321839083,0.5708812260536399,2.789272030651341
John Michael Galbraith,OH5forGalbraith,,OH,U.S. House Ohio District 5,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-23.809999,73.199997,Yes,,No,No,No,No,No,No,,,No,,,,,,,,,,,True,0,61,55,2,4,2,13,60,35,0,19,2,2,2,9,10,39,1164,0.32044673539518903,0.22336769759450173,0.45618556701030927,2.2714776632302405
Shawna Roberts,RobertsOhioD6,,OH,U.S. House Ohio District 6,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-37.610001,74.5,Yes,,No,No,No,No,No,No,,,,,,,,,,Yes,,,,True,1,38,42,5,10,23,16,36,6,1,2,15,15,16,0,2,14,1270,0.23700787401574802,0.2204724409448819,0.5425196850393701,2.6110236220472443
Werner Lange,lange4congress,,OH,U.S. House Ohio District 6,Representative,Regular,5/8/18,Lost,None,None,-37.610001,25.5,No,,No,No,No,No,No,No,,,,,,,,,,No,,,,True,0,6,5,0,0,1,2,6,1,0,1,0,0,0,0,0,7,70,0.4,0.2714285714285714,0.32857142857142857,1.8571428571428572
Ken Harbaugh,Team_Harbaugh,,OH,U.S. House Ohio District 7,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-27.18,80.199997,Yes,,Yes,No,No,No,No,No,Yes,,No,,,,,,,,,Yes,,True,2,3,22,0,3,0,4,38,1,0,0,0,0,0,0,5,0,427,0.09133489461358314,0.08665105386416862,0.8220140515222483,3.46135831381733
Patrick Pikus,,,OH,U.S. House Ohio District 7,Representative,Regular,5/8/18,Lost,None,None,-27.18,19.799999,No,,No,No,No,No,No,No,No,,No,,,,,,,,,No,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,-1,-1,-1,-1
Bill Ebben,bill_ebben,,OH,U.S. House Ohio District 8,Representative,Regular,5/8/18,Lost,None,None,-34.779999,12.18,No,,Yes,No,No,No,No,No,,,No,,,,,,,,,,,True,0,4,2,0,4,1,1,0,1,0,0,0,0,0,0,0,13,56,0.48214285714285715,0.23214285714285715,0.2857142857142857,1.6071428571428572
Matthew Guyette,,,OH,U.S. House Ohio District 8,Representative,Regular,5/8/18,Lost,None,None,-34.779999,13.63,No,,No,Yes,No,No,No,No,,,No,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-1,-1,-1,-1
Ted Jones,TJones4Congress,,OH,U.S. House Ohio District 8,Representative,Regular,5/8/18,Lost,None,None,-34.779999,16.280001000000002,No,,No,No,No,No,No,No,,,No,,,,,,,,,,,True,0,4,8,0,0,0,3,1,0,0,0,0,0,0,0,0,13,107,0.34579439252336447,0.3177570093457944,0.3364485981308411,1.9813084112149533
Vanessa Enoch,DrVEnoch,,OH,U.S. House Ohio District 8,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-34.779999,57.91,Yes,Nonwhite,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,17,64,4,13,6,17,32,13,0,4,5,5,5,0,5,11,843,0.2313167259786477,0.18149466192170818,0.5871886120996441,2.711743772241993
Constance Johnson,ConstanceForOH,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Lost,None,None,-38.209999,38.619999,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,Yes,,,,,,,True,1,9,25,6,11,0,19,20,2,0,11,0,0,0,8,1,7,469,0.21535181236673773,0.19402985074626866,0.5906183368869936,2.7505330490405115
Drew Edmondson,DrewForOklahoma,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Advanced,None,On the Ballot,-38.209999,61.380001,Yes,White,Yes,No,Yes,No,No,No,,,,,,,No,,,,,,,True,0,1,31,2,0,0,40,4,11,0,0,0,0,0,0,1,1,855,0.1368421052631579,0.18128654970760233,0.6818713450292397,3.0900584795321637
Amanda Douglas,Amanda4Congress,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Advanced,On the Ballot,,-31.959999,32.41,,,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,6,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,158,0.189873417721519,0.20253164556962025,0.6075949367088608,2.8354430379746836
David Matthew Hullum,,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Lost,None,,-31.959999,5.02,,,No,No,No,No,No,No,,,No,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,-1,-1,-1,-1
Gwendolyn Fields,Cd1Gwen,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Lost,None,,-31.959999,19.620001,,,No,No,No,No,No,No,,,No,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,4.0
Mark Keeter,Keeter4Congress,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Lost,None,,-31.959999,8.46,,,No,No,No,No,No,No,,,No,,,,,,,,,,,True,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,19,0.42105263157894735,0.42105263157894735,0.15789473684210525,1.4736842105263157
Tim Gilpin,Gilpin4Congress,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Advanced,On the Ballot,,-31.959999,34.48,,,No,No,No,No,No,No,,,No,,,,,,,,,,,True,0,3,2,0,1,1,10,2,0,0,0,0,0,0,1,0,2,160,0.04375,0.0375,0.91875,3.75
Clay Padgett,Claypadgett2,,OK,U.S. House Oklahoma District 2,Representative,Regular,6/26/18,Advanced,On the Ballot,,-49.009998,24.23,,,Yes,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.1111111111111111,0.1111111111111111,0.7777777777777778,3.3333333333333335
Elijah McIntosh,EliForCongress,,OK,U.S. House Oklahoma District 2,Representative,Regular,6/26/18,Lost,None,,-49.009998,19.02,,Nonwhite,Yes,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,5,0,0,0,4,1,1,0,1,0,0,0,0,0,2,82,0.2073170731707317,0.17073170731707318,0.6219512195121951,2.8292682926829267
Jason Nichols,jmnichols75,jn4ush,OK,U.S. House Oklahoma District 2,Representative,Regular,6/26/18,Advanced,On the Ballot,,-49.009998,37.880001,,Nonwhite,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,True,0,0,9,0,1,0,8,7,1,0,3,0,0,0,0,1,1,381,0.12860892388451445,0.17060367454068243,0.7007874015748031,3.1443569553805775
Virginia Jenner,,,OK,U.S. House Oklahoma District 2,Representative,Regular,6/26/18,Lost,None,,-49.009998,18.860001,,,No,No,No,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,-1,-1,-1,-1
Frankie Robbins,RobbinsforOK,,OK,U.S. House Oklahoma District 3,Representative,Regular,6/26/18,Advanced,None,On the Ballot,-54.009998,64.839996,Yes,,No,No,No,No,Yes,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Murray Thibodeaux,murray4congress,MurrayThibodeau,OK,U.S. House Oklahoma District 3,Representative,Regular,6/26/18,Lost,None,None,-54.009998,35.16,No,,No,No,No,No,Yes,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.1,0.9,3.8
Fred Gipson,gipson4congress,,OK,U.S. House Oklahoma District 4,Representative,Regular,6/26/18,Advanced,On the Ballot,,-39.130001,30.360001,,,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,50,0.26,0.1,0.64,2.76
Mallory Varner,,,OK,U.S. House Oklahoma District 4,Representative,Regular,6/26/18,Lost,None,,-39.130001,18.610001,,,No,No,No,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-1,-1,-1,-1
Mary Brannon,ElectBrannon,,OK,U.S. House Oklahoma District 4,Representative,Regular,6/26/18,Advanced,On the Ballot,,-39.130001,34.360001000000004,,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,2,7,0,1,0,2,10,8,0,0,0,0,0,0,0,12,106,0.41509433962264153,0.2830188679245283,0.3018867924528302,1.7735849056603774
Roxann Klutts,,,OK,U.S. House Oklahoma District 4,Representative,Regular,6/26/18,Lost,None,,-39.130001,16.67,,,No,No,No,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,-1,-1,-1,-1
Eddie Porter,eddiep00,,OK,U.S. House Oklahoma District 5,Representative,Regular,6/26/18,Lost,None,,-17.18,10.63,,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,3,23,0.17391304347826086,0.13043478260869565,0.6956521739130435,3.0434782608695654
Elysabeth Britt,ElysabethBritt,,OK,U.S. House Oklahoma District 5,Representative,Regular,6/26/18,Lost,None,,-17.18,13.51,,,Yes,Yes,No,No,No,No,,,,,,,,,,,,,,True,0,32,4,3,0,0,19,3,0,0,2,0,0,0,5,4,5,311,0.19614147909967847,0.15112540192926044,0.6527331189710611,2.9131832797427655
Kendra Horn,RepKendraHorn,HornForCongress,OK,U.S. House Oklahoma District 5,Representative,Regular,6/26/18,Advanced,On the Ballot,,-17.18,43.84,,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,5,28,0,5,0,24,8,5,0,1,0,0,0,4,4,7,590,0.13559322033898305,0.15593220338983052,0.7084745762711865,3.145762711864407
Leona Kelley-Leonard,Leona_CD5OK,,OK,U.S. House Oklahoma District 5,Representative,Regular,6/26/18,Lost,None,,-17.18,8.4200001,,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Tom Guild,guild4congress,,OK,U.S. House Oklahoma District 5,Representative,Regular,6/26/18,Advanced,On the Ballot,,-17.18,17.91,,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,34,40,1,17,13,19,25,47,2,8,0,0,2,5,1,179,1442,0.26907073509015256,0.19625520110957004,0.5346740638002774,2.53120665742025
Tyson Todd Meade,,,OK,U.S. House Oklahoma District 5,Representative,Regular,6/26/18,Lost,None,,-17.18,5.6900001,,,No,Yes,No,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,-1,-1,-1,-1
Eric Burnette,EricBurnetteOR,,OR,U.S. House Oregon District 2,Representative,Regular,5/15/18,Lost,None,None,-21.68,4.619999900000002,No,,No,No,No,No,No,No,,,,,,,Yes,,,,Yes,,,True,2,0,2,0,0,0,0,1,0,0,3,0,0,0,0,1,0,78,0.05128205128205128,0.08974358974358974,0.8589743589743589,3.6153846153846154
Jamie McLeod-Skinner,JamieforOregon,,OR,U.S. House Oregon District 2,Representative,Regular,5/15/18,Advanced,None,On the Ballot,-21.68,42.82,Yes,White,No,Yes,Yes,No,Yes,No,,,,,,,,,,Yes,,,,True,1,7,54,0,12,3,23,42,11,0,21,3,3,3,2,5,12,764,0.18717277486910994,0.1099476439790576,0.7028795811518325,3.031413612565445
Jennifer Neahring,,,OR,U.S. House Oregon District 2,Representative,Regular,5/15/18,Lost,None,None,-21.68,23.68,No,Nonwhite,No,No,No,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,-1,-1,-1,-1
Jim Crary,jim_crary,,OR,U.S. House Oregon District 2,Representative,Regular,5/15/18,Lost,None,None,-21.68,11.44,No,,Yes,No,No,No,No,No,,,,,,,,,,,,,,True,0,14,20,0,3,0,5,7,1,0,7,0,0,2,0,2,3,356,0.042134831460674156,0.0898876404494382,0.8679775280898876,3.651685393258427
Michael Byrne,congressmanbyr2,,OR,U.S. House Oregon District 2,Representative,Regular,5/15/18,Lost,None,None,-21.68,4.3000002,No,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,0.275,0.175,0.55,2.55
Raz Mason,RazMason,,OR,U.S. House Oregon District 2,Representative,Regular,5/15/18,Lost,None,None,-21.68,5.3000002,No,,Yes,No,No,No,Yes,No,,,,,,,,,,,,,,True,0,2,0,0,7,0,3,10,2,0,50,0,0,0,1,0,15,313,0.3929712460063898,0.25559105431309903,0.3514376996805112,1.9169329073482428
