candidate,twitter_handle,twitter_handle2,state,district,office_type,race_type,race_primary_election_date,primary_status,primary_runoff_status,general_status,primary_pctg,won_primary,rep_party_support,trump_endorsed,bannon_endorsed,great_america_endorsed,nra_endorsed,right_to_life_endorsed,susan_b_anthony_endorsed,club_for_growth_endorsed,koch_support,house_freedom_support,tea_party_endorsed,main_street_endorsed,chamber_endorsed,no_labels_support,has_twitter,num_endorsements,gun_control_tweet_count,health_care_tweet_count,abortion_tweet_count,immigration_tweet_count,kavanaugh_tweet_count,education_tweet_count,jobs_tweet_count,tax_tweet_count,fake_news_tweet_count,environment_tweet_count,sexual_assault_tweet_count,gender_tweet_count,women_tweet_count,lgbt_tweet_count,freedom_tweet_count,trump_tweet_count,num_tweets,count_negative,count_neutral,count_positive,sentiment
Danny Stockstill,Stockstill4OK,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Lost,None,None,7.83,No,,,,,,,,,,No,,No,,,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.35714285714285715,0.6428571428571429,3.2857142857142856
Danny Stockstill,dannystockstill,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Lost,None,None,7.83,No,,,,,,,,,,No,,No,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.16666666666666666,0.0,0.8333333333333334,3.3333333333333335
Knute Buehler,KnuteBuehler,,OR,Governor of Oregon,Governor,Regular,5/15/18,Advanced,None,On the Ballot,45.9,Yes,,,,,,No,,,,,,,,,False,0,8,77,34,3,1,83,29,27,0,8,0,0,0,6,7,2,1394,0.2783357245337159,0.18938307030129126,0.5322812051649928,2.5078909612625537
Bruce Cuff,brucecuff,,OR,Governor of Oregon,Governor,Regular,5/15/18,Lost,None,None,1.55,No,,,,,,No,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,1.0,4.0
Sam Carpenter,CarpenterforOR,,OR,Governor of Oregon,Governor,Regular,5/15/18,Lost,None,None,28.85,No,,,,,,No,,,,,,,,,False,0,35,3,12,10,0,0,3,9,1,0,0,0,0,0,2,61,420,0.10714285714285714,0.23095238095238096,0.6619047619047619,3.1095238095238096
Jeff Smith,,,OR,Governor of Oregon,Governor,Regular,5/15/18,Lost,None,None,1.49,No,,,,,,No,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,-1,-1,-1,-1
Keenan Bohach,,,OR,Governor of Oregon,Governor,Regular,5/15/18,Lost,None,None,0.25,No,,,,,,No,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,-1,-1,-1,-1
Jack Tacy,,,OR,Governor of Oregon,Governor,Regular,5/15/18,Lost,None,None,0.16,No,,,,,,No,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,-1,-1,-1,-1
Greg Wooldridge,greg_wooldridge,,OR,Governor of Oregon,Governor,Regular,5/15/18,Lost,None,None,20.08,No,,,,,,Yes,,,,,,,,,False,1,10,1,3,1,0,2,3,1,0,0,0,0,0,0,1,1,140,0.20714285714285716,0.18571428571428572,0.6071428571428571,2.8
Jonathan Edwards (Oregon),,,OR,Governor of Oregon,Governor,Regular,5/15/18,Lost,None,None,0.27,No,,,,,,No,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-1,-1,-1,-1
Brett Hyland,,,OR,Governor of Oregon,Governor,Regular,5/15/18,Lost,None,None,0.24,No,,,,,,No,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-1,-1,-1,-1
David Stauffer,,,OR,Governor of Oregon,Governor,Regular,5/15/18,Lost,None,None,0.67,No,,,,,,No,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-1,-1,-1,-1
John Verbeek,,,OR,U.S. House Oregon District 1,Representative,Regular,5/15/18,Advanced,None,On the Ballot,50.61,Yes,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-1,-1,-1,-1
George Griffith,,,OR,U.S. House Oregon District 1,Representative,Regular,5/15/18,Lost,None,None,40.72,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-1,-1,-1,-1
Preston Miller,,,OR,U.S. House Oregon District 1,Representative,Regular,5/15/18,Lost,None,None,7.71,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-1,-1,-1,-1
Art Robinson,ArtForCongress,,OR,U.S. House Oregon District 4,Representative,Regular,5/15/18,Advanced,None,On the Ballot,45.51,Yes,,,,,,Yes,,,,,,,,,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,53,0.05660377358490566,0.09433962264150944,0.8490566037735849,3.5849056603773586
Jo Rae Perkins,PerkinsForUSRep,,OR,U.S. House Oregon District 4,Representative,Regular,5/15/18,Lost,None,None,20.81,No,,,,,,Yes,,,,,,,,,False,1,65,1,47,13,16,1,4,1,2,2,0,0,0,1,25,134,1527,0.19580877537655533,0.18402095612311722,0.6201702685003274,2.848722986247544
Stefan Strek,realStefanStrek,,OR,U.S. House Oregon District 4,Representative,Regular,5/15/18,Lost,None,None,3.36,No,,,,,,No,,,,,,,,,False,0,68,19,3,12,11,5,18,4,1,3,0,0,0,0,46,71,494,0.2408906882591093,0.30364372469635625,0.45546558704453444,2.42914979757085
Court Boice,,,OR,U.S. House Oregon District 4,Representative,Regular,5/15/18,Lost,None,None,23.62,No,,,,,,Yes,,,,,,,,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,-1,-1,-1,-1
Michael Polen,Polen4Congress,,OR,U.S. House Oregon District 4,Representative,Regular,5/15/18,Lost,None,None,5.95,No,,,,,,No,,,,,,,,,False,0,7,0,2,5,0,0,1,1,0,0,0,0,0,2,0,11,88,0.18181818181818182,0.22727272727272727,0.5909090909090909,2.8181818181818183
Mark Callahan,Callahan4Oregon,,OR,U.S. House Oregon District 5,Representative,Regular,5/15/18,Advanced,None,On the Ballot,61.9,Yes,,,,,,Yes,,,,,,,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joey Nations,joey_nations,,OR,U.S. House Oregon District 5,Representative,Regular,5/15/18,Lost,None,None,20.61,No,,,,,,No,,,,,,,,,False,0,8,8,4,61,12,7,7,39,17,5,1,1,1,0,11,222,1495,0.2976588628762542,0.2662207357859532,0.4361204013377926,2.276923076923077
Robert Reynolds,rob4congress18,,OR,U.S. House Oregon District 5,Representative,Regular,5/15/18,Lost,None,None,16.64,No,,,,,,Yes,,,,,,,,,False,1,7,2,0,1,0,0,4,0,0,0,0,0,0,0,0,7,46,0.1956521739130435,0.21739130434782608,0.5869565217391305,2.782608695652174
Scott Wagner,realScottWagner,,PA,Governor of Pennsylvania,Governor,Regular,5/15/18,Advanced,None,On the Ballot,44.3,Yes,,,Yes,,,,,,,,,,,,False,1,4,3,5,4,1,27,11,31,0,1,0,0,0,0,0,12,532,0.15789473684210525,0.16353383458646617,0.6785714285714286,3.0413533834586466
Laura Ellsworth,,,PA,Governor of Pennsylvania,Governor,Regular,5/15/18,Lost,None,None,18.83,No,,,No,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,-1,-1,-1,-1
Paul Mango,,,PA,Governor of Pennsylvania,Governor,Regular,5/15/18,Lost,None,None,36.87,No,,,No,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,-1,-1,-1,-1
John Joyce,JohnJoyceForPA,,PA,U.S. House Pennsylvania District 13,Representative,Regular,5/15/18,Advanced,None,On the Ballot,22.02,Yes,,,,,,,,No,,No,,Yes,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Art Halvorson,ArtHalvorson,,PA,U.S. House Pennsylvania District 13,Representative,Regular,5/15/18,Lost,None,None,15.33,No,,,,,,,,,,No,,No,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
John Eichelberger,SenEichelberger,,PA,U.S. House Pennsylvania District 13,Representative,Regular,5/15/18,Lost,None,None,19.77,No,,,,,,,,,,No,,No,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Stephen Bloom,RepBloom,StephenLBloom,PA,U.S. House Pennsylvania District 13,Representative,Regular,5/15/18,Lost,None,None,18.16,No,,,,,,,,,,Yes,,No,,,False,1,4,1,3,1,0,10,9,4,0,3,1,1,1,0,3,1,482,0.3070539419087137,0.3236514522821577,0.36929460580912865,2.12448132780083
Travis Schooley,TravisSchooley,,PA,U.S. House Pennsylvania District 13,Representative,Regular,5/15/18,Lost,None,None,4.51,No,,,,,,,,,,No,,No,,,False,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,29,48,0.0625,0.041666666666666664,0.8958333333333334,3.6666666666666665
Doug Mastriano,dougmastriano,,PA,U.S. House Pennsylvania District 13,Representative,Regular,5/15/18,Lost,None,None,15.6,No,,,,,,,,,,No,,No,,,False,0,3,0,3,6,0,1,3,1,1,0,0,0,0,0,23,76,329,0.1945288753799392,0.23100303951367782,0.574468085106383,2.7598784194528876
Bernard Washabaugh II,,,PA,U.S. House Pennsylvania District 13,Representative,Regular,5/15/18,Lost,None,None,2.84,No,,,,,,,,,,No,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,-1,-1,-1,-1
Benjamin Hornberger,BHornberger2018,,PA,U.S. House Pennsylvania District 13,Representative,Regular,5/15/18,Lost,None,None,1.77,No,,,,,,,,,,No,,No,,,False,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,26,0.19230769230769232,0.23076923076923078,0.5769230769230769,2.769230769230769
Guy Reschenthaler,reschenthaler,GReschenthaler,PA,U.S. House Pennsylvania District 14,Representative,Regular,5/15/18,Advanced,None,On the Ballot,55.19,Yes,,,,,,,,,,No,,Yes,,,False,1,2,1,0,0,0,4,7,1,0,0,0,0,0,0,1,1,190,0.21052631578947367,0.11578947368421053,0.6736842105263158,2.9263157894736844
Rick Saccone,RickSaccone4PA,,PA,U.S. House Pennsylvania District 14,Representative,Regular,5/15/18,Lost,None,None,44.81,No,,,,,,,,Yes,,Yes,,No,,,False,2,11,0,14,6,32,0,15,7,116,1,1,1,1,0,4,275,667,0.335832083958021,0.2158920539730135,0.4482758620689655,2.2248875562218893
Dan David,DanDavidPA,,PA,U.S. House Pennsylvania District 4,Representative,Regular,5/15/18,Advanced,None,On the Ballot,100.0,Yes,,,,,,,,,,,,,,,False,0,2,1,0,1,1,4,17,0,0,0,0,0,0,0,3,1,248,0.1975806451612903,0.11693548387096774,0.6854838709677419,2.975806451612903
Pearl Kim,PearlKimPA,,PA,U.S. House Pennsylvania District 5,Representative,Regular,5/15/18,Advanced,None,On the Ballot,100.0,Yes,,,,,,,,,,,,,,,False,0,1,3,0,10,0,4,7,2,0,1,6,6,6,0,2,1,191,0.14659685863874344,0.11518324607329843,0.7382198952879581,3.183246073298429
Greg McCauley,McCauley4PA,GregMcCauleyUSA,PA,U.S. House Pennsylvania District 6,Representative,Regular,5/15/18,Advanced,None,On the Ballot,100.0,Yes,,,,,,,,,,,,,,,False,0,2,12,0,17,1,0,6,7,1,0,0,0,0,0,1,10,216,0.06018518518518518,0.14814814814814814,0.7916666666666666,3.462962962962963
Marty Nothstein,Marty_Nothstein,,PA,U.S. House Pennsylvania District 7,Representative,Regular,5/15/18,Advanced,None,On the Ballot,50.49,Yes,Yes,,,,,,,,,,,,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Dean Browning,DeanBrowningPA,,PA,U.S. House Pennsylvania District 7,Representative,Regular,5/15/18,Lost,None,None,49.51,No,No,,,,,,,,,,,,,,False,0,7,1,1,8,0,0,0,3,0,0,0,0,0,0,1,11,56,0.23214285714285715,0.16071428571428573,0.6071428571428571,2.75
John Chrin,JohnChrin,,PA,U.S. House Pennsylvania District 8,Representative,Regular,5/15/18,Advanced,None,On the Ballot,48.47,Yes,Yes,,,,,,,,,,,,,,False,1,6,15,1,14,0,2,67,39,0,6,0,0,0,0,4,26,535,0.09906542056074766,0.11214953271028037,0.788785046728972,3.3794392523364487
Robert Kuniegel,robertjkuniegel,,PA,U.S. House Pennsylvania District 8,Representative,Regular,5/15/18,Lost,None,None,16.66,No,No,,,,,,,,,,,,,,False,0,1,0,0,2,0,0,0,1,4,0,0,0,0,0,3,8,71,0.36619718309859156,0.23943661971830985,0.39436619718309857,2.056338028169014
Joe Peters,,,PA,U.S. House Pennsylvania District 8,Representative,Regular,5/15/18,Lost,None,None,34.87,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,-1,-1,-1,-1
Dan Meuser,Meuser4Congress,RepMeuser,PA,U.S. House Pennsylvania District 9,Representative,Regular,5/15/18,Advanced,None,On the Ballot,52.94,Yes,Yes,,,,,,,,,,,,,Yes,False,2,11,1,4,7,2,1,2,5,0,9,0,0,0,0,4,20,343,0.03498542274052478,0.06705539358600583,0.8979591836734694,3.7259475218658893
Scott Uehlinger,Scottforpa,,PA,U.S. House Pennsylvania District 9,Representative,Regular,5/15/18,Lost,None,None,23.1,No,No,,,,,,,,,,,,,No,False,0,3,0,3,5,0,0,8,0,1,0,0,0,0,0,6,69,290,0.23448275862068965,0.21724137931034482,0.5482758620689655,2.627586206896552
George Halcovage,GeorgeHalcovage,geohalco,PA,U.S. House Pennsylvania District 9,Representative,Regular,5/15/18,Lost,None,None,23.97,No,No,,,,,,,,,,,,,No,False,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,88,0.06818181818181818,0.07954545454545454,0.8522727272727273,3.5681818181818183
Lou Barletta,louforsenate,reploubarletta,PA,U.S. Senate Pennsylvania,Senator,Regular,5/15/18,Advanced,None,On the Ballot,63.03,Yes,,,,,,,,,Yes,,,,,,False,1,6,26,7,97,17,11,200,76,1,4,0,0,0,0,21,163,1375,0.26836363636363636,0.20218181818181818,0.5294545454545454,2.522181818181818
Jim Christiana,repchristiana,,PA,U.S. Senate Pennsylvania,Senator,Regular,5/15/18,Lost,None,None,36.97,No,,,,,,,,,No,,,,,,False,0,1,1,1,5,0,2,2,2,0,0,0,0,0,0,0,5,129,0.2248062015503876,0.26356589147286824,0.5116279069767442,2.5736434108527133
Giovanni Feroce,giovanniferoce,,RI,Governor of Rhode Island,Governor,Regular,9/12/18,Lost,None,None,3.5,No,,,,,,,No,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Allan Fung,mayorfung,allanfungri,RI,Governor of Rhode Island,Governor,Regular,9/12/18,Advanced,None,On the Ballot,56.4,Yes,,,,,,,No,,,,,,,,False,0,2,5,0,0,0,5,22,6,0,2,0,0,0,0,1,0,701,0.20399429386590584,0.12838801711840228,0.6676176890156919,2.9272467902995722
Patricia Morgan,repmorgan,patriciaforri,RI,Governor of Rhode Island,Governor,Regular,9/12/18,Lost,None,None,40.1,No,,,,,,,Yes,,,,,,,,False,1,10,20,2,6,0,30,80,46,0,33,0,0,0,0,14,10,1384,0.3171965317919075,0.2153179190751445,0.467485549132948,2.300578034682081
Frederick Wysocki,,,RI,U.S. House Rhode Island District 1,Representative,Regular,9/12/18,Lost,None,None,21.6,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,-1,-1,-1,-1
Patrick Donovan,,,RI,U.S. House Rhode Island District 1,Representative,Regular,9/12/18,Advanced,None,On the Ballot,78.4,Yes,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,-1,-1,-1,-1
Roque De La Fuente,joinrocky,,RI,U.S. Senate Rhode Island,Senator,Regular,9/12/18,Lost,None,None,12.3,No,,,,,,,,,,,,,,,False,0,7,10,0,10,0,7,6,1,0,4,0,0,0,0,1,11,222,0.18468468468468469,0.23873873873873874,0.5765765765765766,2.7837837837837838
Robert Flanders Jr.,flanders4senate,rgflandersjr,RI,U.S. Senate Rhode Island,Senator,Regular,9/12/18,Advanced,None,On the Ballot,87.7,Yes,,,,,,,,,,,,,,,False,0,1,8,0,4,6,5,15,6,0,5,0,0,0,0,6,8,437,0.22654462242562928,0.13043478260869565,0.6430205949656751,2.8329519450800915
Lee Bright,leebright,,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Advanced,Lost,None,24.95,No,,,,,,,,No,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.0,0.0,1.0,4.0
William Timmons,votetimmons,reptimmons,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Advanced,Advanced,On the Ballot,19.21,Yes,,,,,,,,No,,,,,,,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,41,0.0975609756097561,0.0975609756097561,0.8048780487804879,3.4146341463414633
Dan Hamilton,dphamilton,RepDanHamilton,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,18.62,No,,,,,,,,No,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,162,0.2716049382716049,0.2716049382716049,0.4567901234567901,2.3703703703703702
Stephen Brown,,,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,7.57,No,,,,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,-1,-1,-1,-1
Mark Burns,pastormarkburns,,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,2.48,No,,,,,,,,No,,,,,,,False,0,8,3,4,17,10,2,13,2,2,0,2,2,2,0,2,190,725,0.2,0.18344827586206897,0.616551724137931,2.833103448275862
Barry Bell,,,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,0.3,No,,,,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,-1,-1,-1,-1
Josh Kimbrell,Josh_Kimbrell,,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,11.13,No,,,,,,,,Yes,,,,,,,False,1,6,1,3,11,6,1,2,0,0,1,0,0,0,1,7,21,253,0.32806324110671936,0.17391304347826086,0.4980237154150198,2.3399209486166006
James Epley,,,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,8.03,No,,,,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,-1,-1,-1,-1
Shannon Pierce,ShannonPierceSC,dshannonpierce,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,3.64,No,,,,,,,,No,,,,,,,False,0,0,4,1,0,0,2,1,0,0,0,0,0,0,0,1,2,132,0.03787878787878788,0.08333333333333333,0.8787878787878788,3.6818181818181817
Claude Schmid,,,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,2.11,No,,,,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,-1,-1,-1,-1
Dan Albert,,,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,0.76,No,,,,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,-1,-1,-1,-1
John Marshall Mosser,,,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,0.68,No,,,,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,-1,-1,-1,-1
Justin David Sanders,JSandersSC04,,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,Lost,None,None,0.53,No,,,,,,,,No,,,,,,,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0.25,0.25,0.5,2.5
Kristi L. Noem,KristiNoem,,SD,Governor of South Dakota,Governor,Regular,6/5/18,Advanced,None,On the Ballot,56.03,Yes,,,,,,,Yes,,,,,,,,False,1,4,6,11,4,0,13,20,33,1,0,0,0,0,0,8,36,560,0.08571428571428572,0.10357142857142858,0.8107142857142857,3.45
Marty J. Jackley,martyjackley,,SD,Governor of South Dakota,Governor,Regular,6/5/18,Lost,None,None,43.96,No,,,,,,,No,,,,,,,,False,0,6,5,6,4,0,13,16,3,0,1,0,0,0,0,5,11,581,0.12392426850258176,0.09294320137693632,0.7831325301204819,3.3184165232358005
Dusty Johnson,DustyJohnson,,SD,U.S. House South Dakota At-large District,Representative,Regular,6/5/18,Advanced,None,On the Ballot,46.81,Yes,Yes,,,,,,No,,Yes,,,No,,,False,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,95,0.18947368421052632,0.14736842105263157,0.6631578947368421,2.9473684210526314
Neal Tapio,,,SD,U.S. House South Dakota At-large District,Representative,Regular,6/5/18,Lost,None,None,23.87,No,No,,,,,,No,,No,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,-1,-1,-1,-1
Shantel Krebs,,,SD,U.S. House South Dakota At-large District,Representative,Regular,6/5/18,Lost,None,None,29.34,No,Yes,,,,,,Yes,,No,,,Yes,,No,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,-1,-1,-1,-1
Diane Black,RepDianeBlack,DianeBlackTN,TN,Governor of Tennessee,Governor,Regular,8/2/18,Lost,None,None,23.0,No,,,,,Yes,Yes,Yes,,,,,,,,False,3,29,21,75,71,3,16,55,26,0,0,0,0,0,0,22,142,1137,0.13280562884784522,0.1284080914687775,0.7387862796833773,3.211961301671064
Randy Boyd,randyboyd,,TN,Governor of Tennessee,Governor,Regular,8/2/18,Lost,None,None,24.4,No,,,,,No,No,No,,,,,,,,False,0,2,15,8,7,1,67,61,7,0,0,0,0,0,0,9,15,955,0.041884816753926704,0.06596858638743455,0.8921465968586387,3.700523560209424
Beth Harwell,BethHarwellTN,,TN,Governor of Tennessee,Governor,Regular,8/2/18,Lost,None,None,15.3,No,,,,,No,No,No,,,,,,,,False,0,0,4,3,3,0,15,7,2,0,0,0,0,0,0,3,11,301,0.05647840531561462,0.10963455149501661,0.8338870431893688,3.5548172757475083
Bill Lee,BillLeeTN,,TN,Governor of Tennessee,Governor,Regular,8/2/18,Advanced,None,On the Ballot,36.8,Yes,,,,,No,No,No,,,,,,,,False,0,8,19,0,4,3,36,14,3,0,0,0,0,0,0,4,10,1005,0.06567164179104477,0.03681592039800995,0.8975124378109453,3.663681592039801
Basil Marceaux,Marceaux2018,,TN,Governor of Tennessee,Governor,Regular,8/2/18,Lost,None,None,0.2,No,,,,,No,No,No,,,,,,,,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,47,0.3191489361702128,0.3829787234042553,0.2978723404255319,1.9574468085106382
Kay White,kaywhite4tngov,,TN,Governor of Tennessee,Governor,Regular,8/2/18,Lost,None,None,0.4,No,,,,,No,No,No,,,,,,,,False,0,8,10,3,13,1,27,7,9,5,0,0,0,0,0,1,60,400,0.2275,0.24,0.5325,2.61
Jason Emert,JasonEmert,,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,Lost,None,None,2.3,No,,,,,,,,,No,,,No,,,False,0,11,7,4,12,0,6,25,5,0,0,0,0,0,0,11,81,846,0.08865248226950355,0.10283687943262411,0.8085106382978723,3.4397163120567376
Jimmy Matlock,JimmyMatlockTN,,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,Lost,None,None,36.1,No,,,,,,,,,Yes,,,No,,,False,1,4,0,9,6,1,2,8,6,1,0,0,0,0,0,2,39,316,0.06645569620253164,0.10443037974683544,0.8291139240506329,3.5253164556962027
Tim Burchett,timburchett,,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,Advanced,None,On the Ballot,48.2,Yes,,,,,,,,,No,,,No,,,False,0,2,5,1,3,1,4,4,8,2,0,0,0,0,0,7,10,3637,0.18696728072587296,0.16717074511960406,0.645861974154523,2.9177893868573
Vito Sagliano,VitoForCongress,,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,Lost,None,None,0.8,No,,,,,,,,,No,,,No,,,False,0,8,0,2,5,0,2,4,3,1,0,1,1,1,0,9,7,1363,0.24284666177549524,0.18782098312545856,0.5693323550990462,2.652971386647102
Hank Hamblin,,,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,Lost,None,None,0.9,No,,,,,,,,,No,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,-1,-1,-1,-1
Ashley Nickloes,Ashley_Nickloes,,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,Lost,None,None,11.0,No,,,,,,,,,No,,,Yes,,,False,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,4,1,142,0.028169014084507043,0.028169014084507043,0.9436619718309859,3.8309859154929575
C. David Stansberry,,,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,Lost,None,None,0.7,No,,,,,,,,,No,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,-1,-1,-1,-1
Glen Dean,GlenDean1,,TN,U.S. House Tennessee District 5,Representative,Regular,8/2/18,Lost,None,None,44.1,No,,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.0,0.5,2.0
Jody Ball,jballcampaign,,TN,U.S. House Tennessee District 5,Representative,Regular,8/2/18,Advanced,None,On the Ballot,55.9,Yes,,,,,,,,,,,,,,,False,0,1,0,0,3,0,1,0,3,0,0,0,0,0,0,0,9,255,0.0784313725490196,0.11764705882352941,0.803921568627451,3.450980392156863
Judd Matheny,judd4congress,,TN,U.S. House Tennessee District 6,Representative,Regular,8/2/18,Lost,None,None,15.9,No,,,,,,No,,,,Yes,,,,,False,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,29,0.20689655172413793,0.13793103448275862,0.6551724137931034,2.896551724137931
Robert Ewing Corlew,BobCorlewTN,,TN,U.S. House Tennessee District 6,Representative,Regular,8/2/18,Lost,None,None,31.1,No,,,,,,Yes,,,,No,,,,,False,1,8,1,7,25,0,0,15,4,0,0,0,0,0,0,5,68,238,0.15546218487394958,0.13865546218487396,0.7058823529411765,3.100840336134454
John Rose,JohnRoseforTN,RepJohnRose,TN,U.S. House Tennessee District 6,Representative,Regular,8/2/18,Advanced,None,On the Ballot,41.3,Yes,,,,,,No,,,,No,,,,,False,0,13,4,12,50,5,13,23,7,0,0,0,0,0,0,6,104,709,0.09449929478138223,0.11706629055007052,0.7884344146685472,3.38787023977433
Christopher Monday,Monday4Congress,,TN,U.S. House Tennessee District 6,Representative,Regular,8/2/18,Lost,None,None,2.8,No,,,,,,No,,,,No,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
LaVern "U-Turn LaVern" Vivio,,,TN,U.S. House Tennessee District 6,Representative,Regular,8/2/18,Lost,None,None,8.8,No,,,,,,No,,,,No,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mark Green,RepMarkGreen,drmarkgreen4TN,TN,U.S. House Tennessee District 7,Representative,Regular,8/2/18,Advanced,None,On the Ballot,100.0,Yes,,,,,,,,Yes,,Yes,,,,,False,2,3,5,2,3,1,3,5,10,0,0,0,0,0,0,13,33,288,0.09027777777777778,0.08333333333333333,0.8263888888888888,3.4722222222222223
